4578 46085
40 895 -4.941642422609305
40 934 -4.941642422609305
40 944 -4.941642422609305
40 987 -4.941642422609305
40 506 -4.941642422609305
40 1065 -4.941642422609305
40 109 -4.248495242049359
40 1329 -4.941642422609305
40 533 -3.332204510175204
40 124 -2.639057329615259
40 1628 -4.941642422609305
40 1664 -4.941642422609305
40 1661 -4.941642422609305
40 90 -4.248495242049359
40 147 -4.941642422609305
40 1793 -4.941642422609305
40 1872 -4.941642422609305
40 503 -4.941642422609305
40 1907 -4.941642422609305
40 1965 -4.941642422609305
40 746 -4.941642422609305
40 2037 -4.941642422609305
40 870 -4.941642422609305
40 769 -4.941642422609305
40 53 -4.941642422609305
40 2196 -4.941642422609305
40 2209 -4.941642422609305
40 174 -4.941642422609305
40 2225 -4.248495242049359
40 365 -4.941642422609305
40 1236 -4.941642422609305
40 2311 -4.941642422609305
40 1396 -4.941642422609305
40 1763 -3.843030133941195
40 2445 -4.248495242049359
40 2318 -4.248495242049359
40 1817 -4.248495242049359
40 2458 -4.248495242049359
40 1449 -4.248495242049359
40 2449 -3.555348061489414
40 591 -4.941642422609305
40 2635 -4.941642422609305
40 1607 -3.843030133941195
40 2430 -4.941642422609305
40 2826 -4.941642422609305
40 2834 -4.941642422609305
40 37 -4.941642422609305
40 1344 -4.941642422609305
40 388 -4.941642422609305
40 137 -4.941642422609305
40 568 -4.941642422609305
40 309 -4.248495242049359
40 364 -3.332204510175204
40 1560 -4.248495242049359
40 2309 -3.555348061489414
40 1416 -4.248495242049359
40 1471 -4.941642422609305
40 26 -4.941642422609305
40 3508 -4.941642422609305
40 3059 -4.941642422609305
40 1936 -4.941642422609305
40 131 -4.941642422609305
40 640 -4.248495242049359
40 3776 -4.941642422609305
40 410 -4.941642422609305
40 330 -4.941642422609305
40 269 -4.941642422609305
40 295 -4.941642422609305
40 3299 -4.248495242049359
40 363 -4.941642422609305
40 337 -4.941642422609305
40 1563 -4.248495242049359
40 3048 -4.941642422609305
40 4250 -4.941642422609305
40 3362 -4.941642422609305
40 4288 -4.941642422609305
40 2775 -4.941642422609305
40 3880 -4.941642422609305
40 1298 -4.941642422609305
40 2041 -4.941642422609305
40 993 -4.941642422609305
40 718 -4.941642422609305
40 4510 -4.941642422609305
40 3256 -4.941642422609305
40 82 -4.941642422609305
41 10 -2.890371757896165
41 2 -2.197224577336220
41 697 -2.890371757896165
41 17 -2.890371757896165
41 6 -2.890371757896165
41 155 -1.791759469228055
41 106 -2.890371757896165
41 82 -2.890371757896165
41 12 -2.890371757896165
41 3750 -2.890371757896165
41 162 -2.890371757896165
41 131 -2.890371757896165
41 21 -2.890371757896165
41 35 -2.890371757896165
41 236 -2.890371757896165
42 33 -5.468060141135132
42 28 -2.760009940032921
42 55 -1.971552579668651
42 2 -2.290006310787186
42 131 -4.081765780015241
42 10 -3.270835563798912
42 447 -4.774912960575186
42 17 -4.081765780015241
42 27 -5.468060141135132
42 162 -5.468060141135132
42 48 -1.479076094570857
42 453 -3.858622228701031
42 493 -5.468060141135132
42 783 -5.468060141135132
42 390 -5.468060141135132
42 275 -4.369447852467021
42 82 -4.369447852467021
42 518 -5.468060141135132
42 105 -5.468060141135132
42 174 -5.468060141135132
42 479 -5.468060141135132
42 40 -4.774912960575186
42 1671 -5.468060141135132
42 593 -5.468060141135132
42 1285 -4.774912960575186
42 1158 -5.468060141135132
42 320 -5.468060141135132
42 4 -4.774912960575186
42 2343 -5.468060141135132
42 633 -4.774912960575186
42 378 -5.468060141135132
42 30 -3.270835563798912
42 26 -4.774912960575186
42 354 -5.468060141135132
42 984 -4.774912960575186
42 772 -5.468060141135132
42 387 -5.468060141135132
42 2607 -5.468060141135132
42 2737 -4.774912960575186
42 284 -5.468060141135132
42 240 -5.468060141135132
42 39 -5.468060141135132
42 15 -5.468060141135132
42 1261 -5.468060141135132
42 1399 -5.468060141135132
42 67 -5.468060141135132
42 12 -4.774912960575186
42 1587 -5.468060141135132
42 2225 -4.774912960575186
42 2206 -4.774912960575186
42 127 -5.468060141135132
42 686 -5.468060141135132
42 3702 -5.468060141135132
42 112 -5.468060141135132
42 504 -5.468060141135132
42 2177 -4.369447852467021
42 292 -5.468060141135132
42 35 -5.468060141135132
42 4001 -5.468060141135132
42 750 -5.468060141135132
42 76 -5.468060141135132
42 165 -5.468060141135132
42 2652 -5.468060141135132
42 911 -5.468060141135132
42 1512 -5.468060141135132
42 3454 -5.468060141135132
42 113 -5.468060141135132
42 279 -5.468060141135132
42 655 -5.468060141135132
42 974 -5.468060141135132
42 1179 -5.468060141135132
42 4440 -5.468060141135132
43 32 0.000000000000000
44 45 -0.693147180559945
44 607 -0.693147180559945
45 46 -0.693147180559945
45 124 -1.609437912434100
45 1317 -2.302585092994045
45 484 -2.302585092994045
45 3 -2.302585092994045
46 47 -5.820082930352362
46 65 -3.335176280564361
46 28 -5.820082930352362
46 123 -5.126935749792416
46 166 -5.820082930352362
46 149 -5.820082930352362
46 83 -5.820082930352362
46 6 -4.210645017918261
46 437 -5.820082930352362
46 480 -5.820082930352362
46 36 -1.928262632241735
46 82 -2.642029100004416
46 667 -5.820082930352362
46 677 -5.820082930352362
46 38 -4.210645017918261
46 702 -5.820082930352362
46 176 -3.740641388672526
46 188 -5.820082930352362
46 9 -5.820082930352362
46 775 -5.820082930352362
46 390 -5.820082930352362
46 453 -5.126935749792416
46 365 -3.740641388672526
46 874 -5.126935749792416
46 880 -5.820082930352362
46 558 -5.820082930352362
46 32 -5.126935749792416
46 268 -3.874172781297049
46 110 -3.255133572890825
46 136 -5.820082930352362
46 210 -5.820082930352362
46 256 -4.721470641684252
46 230 -4.721470641684252
46 297 -5.126935749792416
46 454 -5.820082930352362
46 439 -3.255133572890825
46 1260 -4.721470641684252
46 1211 -4.721470641684252
46 4 -3.112032729250152
46 719 -5.820082930352362
46 71 -5.126935749792416
46 1431 -5.820082930352362
46 311 -5.820082930352362
46 383 -5.820082930352362
46 53 -3.874172781297049
46 1638 -5.820082930352362
46 278 -5.820082930352362
46 1711 -5.126935749792416
46 1712 -5.820082930352362
46 162 -5.126935749792416
46 271 -4.433788569232471
46 1811 -5.820082930352362
46 295 -4.028323461124307
46 124 -5.820082930352362
46 277 -5.820082930352362
46 147 -5.126935749792416
46 1900 -5.820082930352362
46 1905 -5.820082930352362
46 974 -4.433788569232471
46 1949 -5.820082930352362
46 17 -5.820082930352362
46 796 -5.820082930352362
46 21 -5.126935749792416
46 298 -5.820082930352362
46 467 -5.820082930352362
46 2143 -5.820082930352362
46 756 -5.820082930352362
46 356 -5.820082930352362
46 217 -4.210645017918261
46 917 -5.820082930352362
46 33 -5.820082930352362
46 647 -5.820082930352362
46 128 -5.820082930352362
46 2381 -5.820082930352362
46 327 -4.721470641684252
46 12 -5.820082930352362
46 191 -5.126935749792416
46 2672 -5.820082930352362
46 990 -5.820082930352362
46 2808 -4.210645017918261
46 500 -5.820082930352362
46 2098 -5.820082930352362
46 2944 -5.820082930352362
46 3018 -5.820082930352362
46 10 -5.820082930352362
46 645 -5.820082930352362
46 206 -5.126935749792416
46 557 -5.820082930352362
46 2818 -5.820082930352362
46 226 -5.820082930352362
46 953 -5.820082930352362
46 3216 -5.820082930352362
46 506 -5.126935749792416
46 131 -5.126935749792416
46 3313 -5.126935749792416
46 2280 -5.126935749792416
46 591 -5.820082930352362
46 899 -5.126935749792416
46 3393 -5.820082930352362
46 1585 -5.820082930352362
46 675 -5.820082930352362
46 3473 -5.820082930352362
46 975 -5.820082930352362
46 703 -5.126935749792416
46 3643 -5.820082930352362
46 3751 -5.820082930352362
46 928 -5.126935749792416
46 569 -5.820082930352362
46 3868 -5.820082930352362
46 48 -5.820082930352362
46 1229 -5.820082930352362
46 2 -5.820082930352362
46 1346 -5.820082930352362
46 3979 -5.126935749792416
46 4028 -5.820082930352362
46 1213 -5.820082930352362
46 337 -5.820082930352362
46 593 -5.820082930352362
46 1970 -5.820082930352362
46 1032 -5.820082930352362
46 275 -5.820082930352362
46 4215 -5.820082930352362
46 2282 -5.820082930352362
46 4234 -5.820082930352362
46 66 -5.126935749792416
46 4280 -5.820082930352362
46 2403 -5.820082930352362
46 859 -5.820082930352362
46 1556 -5.820082930352362
46 4435 -5.820082930352362
46 4482 -5.820082930352362
46 4493 -5.820082930352362
46 2628 -5.820082930352362
47 14 -0.693147180559945
47 55 -0.693147180559945
48 49 -3.437565025833030
48 3 -3.410166051644916
48 140 -7.021083964289140
48 1 -7.021083964289140
48 325 -5.922471675621031
48 343 -6.327936783729195
48 76 -5.229324495061086
48 91 -7.021083964289140
48 82 -4.187870620232924
48 365 -4.382026634673881
48 86 -4.941642422609305
48 120 -3.089258331564814
48 191 -5.229324495061086
48 260 -4.941642422609305
48 30 -5.411646051855040
48 320 -3.587096759803994
48 21 -3.619886582626985
48 268 -5.922471675621031
48 595 -5.634789603169249
48 506 -4.187870620232924
48 496 -7.021083964289140
48 383 -5.634789603169249
48 648 -7.021083964289140
48 670 -7.021083964289140
48 207 -3.619886582626985
48 99 -5.922471675621031
48 656 -6.327936783729195
48 19 -3.843030133941195
48 721 -7.021083964289140
48 500 -5.634789603169249
48 337 -5.634789603169249
48 484 -4.718498871295094
48 481 -6.327936783729195
48 48 -4.623188691490769
48 139 -4.313033763186930
48 795 -7.021083964289140
48 87 -6.327936783729195
48 196 -5.411646051855040
48 509 -4.941642422609305
48 868 -6.327936783729195
48 64 -4.941642422609305
48 877 -7.021083964289140
48 881 -7.021083964289140
48 131 -7.021083964289140
48 958 -6.327936783729195
48 966 -7.021083964289140
48 703 -6.327936783729195
48 466 -3.555348061489414
48 9 -5.634789603169249
48 6 -5.075173815233827
48 508 -7.021083964289140
48 210 -5.075173815233827
48 1060 -7.021083964289140
48 849 -6.327936783729195
48 114 -5.411646051855040
48 80 -5.075173815233827
48 483 -7.021083964289140
48 1064 -6.327936783729195
48 33 -4.248495242049359
48 135 -5.411646051855040
48 1132 -7.021083964289140
48 1146 -7.021083964289140
48 1103 -7.021083964289140
48 916 -7.021083964289140
48 105 -5.411646051855040
48 1160 -6.327936783729195
48 129 -4.456134606827604
48 176 -4.941642422609305
48 289 -4.718498871295094
48 1201 -7.021083964289140
48 290 -5.075173815233827
48 722 -7.021083964289140
48 46 -5.229324495061086
48 102 -5.229324495061086
48 584 -5.411646051855040
48 66 -5.634789603169249
48 223 -3.930041510930824
48 29 -4.248495242049359
48 555 -5.229324495061086
48 12 -4.248495242049359
48 521 -4.823859386952921
48 4 -4.718498871295094
48 1392 -7.021083964289140
48 181 -6.327936783729195
48 726 -5.634789603169249
48 558 -6.327936783729195
48 324 -4.941642422609305
48 216 -5.922471675621031
48 923 -6.327936783729195
48 313 -5.922471675621031
48 2 -3.843030133941195
48 321 -7.021083964289140
48 60 -7.021083964289140
48 1000 -7.021083964289140
48 1569 -7.021083964289140
48 26 -5.411646051855040
48 649 -5.922471675621031
48 147 -7.021083964289140
48 554 -6.327936783729195
48 1211 -7.021083964289140
48 639 -6.327936783729195
48 1587 -4.536177314501140
48 796 -4.623188691490769
48 113 -6.327936783729195
48 862 -5.075173815233827
48 1520 -5.634789603169249
48 36 -5.411646051855040
48 31 -5.922471675621031
48 1725 -7.021083964289140
48 541 -7.021083964289140
48 277 -4.718498871295094
48 54 -5.411646051855040
48 1128 -7.021083964289140
48 256 -7.021083964289140
48 1809 -6.327936783729195
48 271 -6.327936783729195
48 360 -7.021083964289140
48 1697 -7.021083964289140
48 926 -7.021083964289140
48 833 -7.021083964289140
48 55 -7.021083964289140
48 1940 -7.021083964289140
48 1943 -7.021083964289140
48 1963 -7.021083964289140
48 480 -7.021083964289140
48 42 -5.075173815233827
48 2058 -6.327936783729195
48 763 -7.021083964289140
48 106 -5.229324495061086
48 523 -6.327936783729195
48 1344 -7.021083964289140
48 2102 -7.021083964289140
48 552 -5.411646051855040
48 32 -6.327936783729195
48 14 -7.021083964289140
48 535 -7.021083964289140
48 2126 -7.021083964289140
48 318 -6.327936783729195
48 1105 -7.021083964289140
48 526 -7.021083964289140
48 2231 -7.021083964289140
48 1659 -7.021083964289140
48 2246 -7.021083964289140
48 594 -5.922471675621031
48 824 -7.021083964289140
48 39 -5.634789603169249
48 354 -6.327936783729195
48 311 -5.922471675621031
48 2337 -7.021083964289140
48 2344 -7.021083964289140
48 2279 -6.327936783729195
48 2345 -7.021083964289140
48 1918 -5.634789603169249
48 175 -7.021083964289140
48 390 -6.327936783729195
48 451 -7.021083964289140
48 491 -7.021083964289140
48 2392 -7.021083964289140
48 27 -7.021083964289140
48 2349 -7.021083964289140
48 10 -6.327936783729195
48 69 -5.922471675621031
48 56 -5.411646051855040
48 494 -6.327936783729195
48 645 -5.411646051855040
48 1102 -7.021083964289140
48 2175 -7.021083964289140
48 2334 -7.021083964289140
48 1054 -6.327936783729195
48 247 -6.327936783729195
48 634 -7.021083964289140
48 559 -7.021083964289140
48 1006 -6.327936783729195
48 2617 -7.021083964289140
48 174 -5.634789603169249
48 683 -7.021083964289140
48 22 -6.327936783729195
48 2655 -7.021083964289140
48 425 -6.327936783729195
48 2778 -6.327936783729195
48 638 -7.021083964289140
48 35 -5.634789603169249
48 1884 -7.021083964289140
48 572 -6.327936783729195
48 151 -7.021083964289140
48 421 -7.021083964289140
48 899 -7.021083964289140
48 705 -6.327936783729195
48 124 -7.021083964289140
48 1261 -7.021083964289140
48 2145 -7.021083964289140
48 50 -7.021083964289140
48 1254 -7.021083964289140
48 3058 -7.021083964289140
48 189 -5.634789603169249
48 647 -7.021083964289140
48 159 -7.021083964289140
48 2427 -7.021083964289140
48 3121 -7.021083964289140
48 0 -6.327936783729195
48 28 -6.327936783729195
48 925 -6.327936783729195
48 608 -6.327936783729195
48 1608 -7.021083964289140
48 3206 -7.021083964289140
48 387 -7.021083964289140
48 794 -7.021083964289140
48 249 -6.327936783729195
48 112 -7.021083964289140
48 1334 -7.021083964289140
48 1036 -7.021083964289140
48 245 -5.411646051855040
48 2036 -7.021083964289140
48 3048 -7.021083964289140
48 3347 -7.021083964289140
48 439 -6.327936783729195
48 3367 -7.021083964289140
48 607 -6.327936783729195
48 671 -6.327936783729195
48 188 -5.634789603169249
48 1585 -6.327936783729195
48 528 -6.327936783729195
48 836 -6.327936783729195
48 1636 -7.021083964289140
48 111 -7.021083964289140
48 292 -7.021083964289140
48 1399 -7.021083964289140
48 1260 -7.021083964289140
48 3487 -7.021083964289140
48 724 -7.021083964289140
48 3499 -7.021083964289140
48 155 -7.021083964289140
48 165 -6.327936783729195
48 2645 -7.021083964289140
48 95 -7.021083964289140
48 2245 -7.021083964289140
48 550 -7.021083964289140
48 1310 -6.327936783729195
48 275 -6.327936783729195
48 2958 -7.021083964289140
48 675 -6.327936783729195
48 163 -7.021083964289140
48 244 -7.021083964289140
48 2375 -7.021083964289140
48 3640 -7.021083964289140
48 297 -7.021083964289140
48 162 -5.634789603169249
48 1071 -7.021083964289140
48 919 -7.021083964289140
48 1301 -7.021083964289140
48 3697 -7.021083964289140
48 625 -7.021083964289140
48 3710 -7.021083964289140
48 45 -6.327936783729195
48 1787 -7.021083964289140
48 1412 -7.021083964289140
48 104 -7.021083964289140
48 495 -6.327936783729195
48 40 -7.021083964289140
48 564 -7.021083964289140
48 3803 -7.021083964289140
48 67 -7.021083964289140
48 1825 -7.021083964289140
48 909 -7.021083964289140
48 65 -7.021083964289140
48 2784 -7.021083964289140
48 326 -7.021083964289140
48 3890 -7.021083964289140
48 240 -7.021083964289140
48 1131 -7.021083964289140
48 315 -7.021083964289140
48 3906 -7.021083964289140
48 53 -5.634789603169249
48 816 -7.021083964289140
48 453 -7.021083964289140
48 1771 -7.021083964289140
48 3936 -7.021083964289140
48 1507 -7.021083964289140
48 1916 -7.021083964289140
48 3311 -7.021083964289140
48 1660 -7.021083964289140
48 3011 -7.021083964289140
48 738 -7.021083964289140
48 984 -5.634789603169249
48 419 -7.021083964289140
48 3970 -7.021083964289140
48 17 -6.327936783729195
48 1573 -7.021083964289140
48 2747 -7.021083964289140
48 2237 -7.021083964289140
48 246 -6.327936783729195
48 1386 -7.021083964289140
48 879 -6.327936783729195
48 711 -7.021083964289140
48 539 -7.021083964289140
48 243 -7.021083964289140
48 2923 -7.021083964289140
48 3668 -7.021083964289140
48 4094 -7.021083964289140
48 1089 -7.021083964289140
48 2918 -7.021083964289140
48 3818 -7.021083964289140
48 2018 -7.021083964289140
48 4187 -7.021083964289140
48 4223 -7.021083964289140
48 456 -7.021083964289140
48 418 -7.021083964289140
48 157 -7.021083964289140
48 224 -7.021083964289140
48 90 -7.021083964289140
48 865 -7.021083964289140
48 253 -7.021083964289140
48 206 -7.021083964289140
48 2319 -7.021083964289140
48 593 -7.021083964289140
48 4295 -7.021083964289140
48 582 -7.021083964289140
48 1186 -7.021083964289140
48 1360 -7.021083964289140
48 4357 -7.021083964289140
48 3142 -7.021083964289140
48 272 -7.021083964289140
48 863 -7.021083964289140
48 996 -7.021083964289140
48 514 -7.021083964289140
48 4486 -7.021083964289140
48 4488 -7.021083964289140
48 1921 -7.021083964289140
48 914 -7.021083964289140
48 650 -7.021083964289140
48 730 -7.021083964289140
48 756 -7.021083964289140
48 3020 -7.021083964289140
48 2201 -7.021083964289140
48 1607 -7.021083964289140
48 3492 -7.021083964289140
49 50 -4.536177314501140
49 46 -4.248495242049359
49 2 -2.302585092994045
49 175 -5.634789603169249
49 181 -3.688879454113936
49 229 -5.634789603169249
49 252 -5.634789603169249
49 285 -5.634789603169249
49 333 -5.634789603169249
49 30 -2.456735772821304
49 216 -4.248495242049359
49 48 -2.338952737164921
49 484 -5.634789603169249
49 522 -5.634789603169249
49 290 -4.941642422609305
49 275 -4.941642422609305
49 55 -3.555348061489414
49 189 -4.941642422609305
49 73 -4.941642422609305
49 683 -4.536177314501140
49 710 -5.634789603169249
49 711 -5.634789603169249
49 745 -5.634789603169249
49 210 -5.634789603169249
49 436 -5.634789603169249
49 509 -3.555348061489414
49 515 -4.248495242049359
49 984 -5.634789603169249
49 171 -4.941642422609305
49 1005 -4.536177314501140
49 21 -5.634789603169249
49 76 -5.634789603169249
49 207 -2.590267165445827
49 143 -5.634789603169249
49 313 -4.248495242049359
49 639 -4.248495242049359
49 114 -5.634789603169249
49 1595 -4.536177314501140
49 1254 -4.941642422609305
49 1222 -4.941642422609305
49 1064 -4.025351690735150
49 363 -5.634789603169249
49 42 -3.332204510175204
49 1483 -5.634789603169249
49 1261 -5.634789603169249
49 1290 -5.634789603169249
49 564 -4.248495242049359
49 726 -5.634789603169249
49 500 -5.634789603169249
49 1070 -4.536177314501140
49 526 -4.941642422609305
49 86 -4.536177314501140
49 336 -4.941642422609305
49 159 -5.634789603169249
49 809 -4.941642422609305
49 220 -5.634789603169249
49 2378 -5.634789603169249
49 3 -4.536177314501140
49 1379 -5.634789603169249
49 49 -5.634789603169249
49 31 -5.634789603169249
49 1317 -5.634789603169249
49 2751 -4.941642422609305
49 2770 -4.941642422609305
49 2071 -5.634789603169249
49 163 -4.941642422609305
49 730 -4.941642422609305
49 317 -4.536177314501140
49 2984 -5.634789603169249
49 2417 -5.634789603169249
49 93 -5.634789603169249
49 246 -4.248495242049359
49 211 -4.941642422609305
49 304 -4.941642422609305
49 2941 -4.941642422609305
49 482 -5.634789603169249
49 924 -5.634789603169249
49 3531 -5.634789603169249
49 888 -4.941642422609305
49 343 -5.634789603169249
49 1206 -5.634789603169249
49 2710 -5.634789603169249
49 33 -5.634789603169249
49 281 -5.634789603169249
49 80 -5.634789603169249
49 949 -5.634789603169249
49 1190 -5.634789603169249
49 1608 -5.634789603169249
49 657 -5.634789603169249
49 253 -5.634789603169249
49 3380 -5.634789603169249
49 865 -5.634789603169249
49 4401 -5.634789603169249
49 421 -5.634789603169249
49 165 -5.634789603169249
49 741 -5.634789603169249
50 51 -3.178053830347946
50 10 -2.484906649788000
50 69 -3.178053830347946
50 53 -3.178053830347946
50 28 -2.079441541679836
50 591 -3.178053830347946
50 17 -2.079441541679836
50 48 -3.178053830347946
50 52 -3.178053830347946
50 2134 -3.178053830347946
50 1062 -3.178053830347946
50 33 -3.178053830347946
50 393 -3.178053830347946
50 192 -3.178053830347946
50 176 -3.178053830347946
50 55 -3.178053830347946
50 2652 -3.178053830347946
50 390 -3.178053830347946
50 127 -3.178053830347946
51 52 -0.693147180559945
51 53 -0.693147180559945
52 53 -1.871802176901591
52 124 -0.773189888233482
52 275 -2.564949357461537
52 21 -1.466337068793427
52 42 -2.564949357461537
53 54 -3.385929909531367
53 60 -3.704383640649902
53 30 -5.090678001769792
53 113 -3.704383640649902
53 162 -3.992065713101682
53 39 -5.783825182329737
53 42 -3.992065713101682
53 72 -5.783825182329737
53 328 -5.783825182329737
53 2 -2.200306243873627
53 35 -5.090678001769792
53 313 -5.783825182329737
53 87 -4.685212893661627
53 518 -4.174387269895637
53 31 -4.397530821209847
53 48 -5.090678001769792
53 86 -3.992065713101682
53 596 -5.090678001769792
53 174 -4.685212893661627
53 275 -3.075774981227527
53 49 -4.685212893661627
53 493 -5.783825182329737
53 695 -4.397530821209847
53 10 -4.685212893661627
53 953 -5.783825182329737
53 292 -5.783825182329737
53 191 -4.397530821209847
53 14 -4.397530821209847
53 1100 -5.090678001769792
53 492 -3.992065713101682
53 502 -5.090678001769792
53 135 -5.783825182329737
53 326 -5.783825182329737
53 247 -5.090678001769792
53 595 -2.739302744606314
53 129 -5.783825182329737
53 270 -5.783825182329737
53 504 -4.685212893661627
53 454 -4.174387269895637
53 53 -4.685212893661627
53 38 -5.783825182329737
53 495 -4.685212893661627
53 0 -3.992065713101682
53 1548 -5.783825182329737
53 425 -3.837915033274424
53 21 -5.090678001769792
53 939 -5.783825182329737
53 480 -4.685212893661627
53 1721 -5.783825182329737
53 1751 -5.783825182329737
53 1783 -5.783825182329737
53 1872 -5.783825182329737
53 76 -4.174387269895637
53 106 -5.090678001769792
53 29 -4.685212893661627
53 6 -5.090678001769792
53 291 -5.783825182329737
53 2023 -5.783825182329737
53 1006 -5.783825182329737
53 600 -5.783825182329737
53 1655 -5.783825182329737
53 55 -5.783825182329737
53 1671 -5.783825182329737
53 494 -5.783825182329737
53 324 -5.783825182329737
53 535 -4.685212893661627
53 1921 -5.783825182329737
53 1399 -5.783825182329737
53 32 -5.783825182329737
53 196 -5.783825182329737
53 131 -3.586600604993518
53 582 -5.783825182329737
53 297 -5.783825182329737
53 2411 -5.783825182329737
53 1651 -5.783825182329737
53 75 -5.783825182329737
53 893 -5.783825182329737
53 69 -5.783825182329737
53 2726 -5.090678001769792
53 99 -4.685212893661627
53 783 -5.783825182329737
53 796 -5.090678001769792
53 1972 -5.090678001769792
53 3019 -5.783825182329737
53 3325 -5.783825182329737
53 671 -5.090678001769792
53 3048 -5.783825182329737
53 189 -5.090678001769792
53 460 -5.783825182329737
53 2645 -5.783825182329737
53 862 -5.090678001769792
53 272 -5.783825182329737
53 484 -5.090678001769792
53 968 -5.783825182329737
53 645 -5.783825182329737
53 120 -4.685212893661627
53 163 -5.783825182329737
53 46 -5.783825182329737
53 1261 -5.783825182329737
53 33 -5.090678001769792
53 919 -5.783825182329737
53 216 -5.783825182329737
53 393 -5.783825182329737
53 860 -5.783825182329737
53 928 -5.783825182329737
53 528 -5.783825182329737
53 253 -5.783825182329737
53 3 -5.783825182329737
53 105 -5.783825182329737
53 647 -5.783825182329737
53 932 -5.783825182329737
53 2770 -5.783825182329737
53 686 -5.783825182329737
53 165 -5.783825182329737
53 279 -5.090678001769792
53 523 -5.783825182329737
53 1205 -5.783825182329737
53 804 -5.783825182329737
53 210 -5.783825182329737
53 114 -5.783825182329737
53 1611 -5.783825182329737
53 4476 -5.783825182329737
53 2242 -5.783825182329737
53 824 -5.783825182329737
53 984 -5.783825182329737
53 4576 -5.783825182329737
54 55 -2.219203484054995
54 48 -0.287682072451781
54 324 -4.521788577049040
54 2060 -4.521788577049040
54 2061 -4.521788577049040
54 1674 -4.521788577049040
54 2161 -4.521788577049040
54 2166 -4.521788577049040
54 2820 -4.521788577049040
54 3954 -4.521788577049040
54 17 -4.521788577049040
54 4123 -4.521788577049040
54 829 -4.521788577049040
54 4310 -4.521788577049040
54 2180 -4.521788577049040
55 1 -5.652489180268651
55 102 -5.652489180268651
55 61 -6.345636360828596
55 116 -6.345636360828596
55 126 -6.345636360828596
55 82 -3.947741088030225
55 175 -5.652489180268651
55 192 -6.345636360828596
55 3 -3.706579031213337
55 49 -3.401197381662155
55 238 -6.345636360828596
55 26 -5.247024072160486
55 240 -5.652489180268651
55 267 -6.345636360828596
55 30 -6.345636360828596
55 313 -5.652489180268651
55 80 -4.553876891600541
55 6 -4.399726211773283
55 207 -3.455264602932431
55 106 -4.959341999708705
55 216 -4.959341999708705
55 76 -4.736198448394496
55 191 -6.345636360828596
55 56 -5.652489180268651
55 186 -6.345636360828596
55 86 -6.345636360828596
55 21 -3.455264602932431
55 19 -2.978340530842122
55 155 -6.345636360828596
55 521 -5.247024072160486
55 582 -5.652489180268651
55 608 -5.247024072160486
55 260 -4.399726211773283
55 425 -6.345636360828596
55 642 -6.345636360828596
55 320 -3.512423016772380
55 506 -3.947741088030225
55 69 -5.652489180268651
55 484 -4.148411783492376
55 598 -5.247024072160486
55 181 -6.345636360828596
55 293 -4.959341999708705
55 75 -5.652489180268651
55 247 -6.345636360828596
55 794 -6.345636360828596
55 839 -6.345636360828596
55 17 -5.247024072160486
55 383 -5.652489180268651
55 365 -3.947741088030225
55 466 -3.860729711040595
55 896 -6.345636360828596
55 508 -6.345636360828596
55 903 -6.345636360828596
55 914 -5.652489180268651
55 901 -5.652489180268651
55 135 -5.247024072160486
55 809 -6.345636360828596
55 33 -5.247024072160486
55 633 -6.345636360828596
55 596 -5.652489180268651
55 129 -4.043051267834550
55 1103 -5.652489180268651
55 572 -6.345636360828596
55 1119 -6.345636360828596
55 1128 -6.345636360828596
55 120 -6.345636360828596
55 584 -4.959341999708705
55 48 -6.345636360828596
55 1215 -6.345636360828596
55 1227 -6.345636360828596
55 593 -4.736198448394496
55 516 -6.345636360828596
55 1287 -6.345636360828596
55 36 -5.247024072160486
55 268 -5.652489180268651
55 246 -5.652489180268651
55 29 -4.736198448394496
55 594 -6.345636360828596
55 1520 -6.345636360828596
55 1523 -6.345636360828596
55 1127 -6.345636360828596
55 1646 -6.345636360828596
55 639 -5.652489180268651
55 176 -3.947741088030225
55 343 -6.345636360828596
55 451 -6.345636360828596
55 91 -5.652489180268651
55 829 -6.345636360828596
55 849 -6.345636360828596
55 1233 -5.652489180268651
55 66 -6.345636360828596
55 196 -5.247024072160486
55 311 -5.652489180268651
55 555 -5.247024072160486
55 587 -6.345636360828596
55 337 -6.345636360828596
55 2072 -6.345636360828596
55 223 -4.736198448394496
55 730 -5.652489180268651
55 855 -6.345636360828596
55 42 -5.247024072160486
55 99 -6.345636360828596
55 1209 -5.652489180268651
55 39 -5.247024072160486
55 87 -6.345636360828596
55 601 -6.345636360828596
55 0 -5.247024072160486
55 2464 -5.652489180268651
55 1798 -5.652489180268651
55 2470 -5.652489180268651
55 2 -3.860729711040595
55 2454 -4.959341999708705
55 407 -5.652489180268651
55 4 -4.959341999708705
55 2206 -5.652489180268651
55 2539 -5.652489180268651
55 2560 -6.345636360828596
55 46 -4.959341999708705
55 916 -5.247024072160486
55 564 -6.345636360828596
55 124 -6.345636360828596
55 2592 -5.652489180268651
55 2600 -5.652489180268651
55 2699 -4.959341999708705
55 2700 -4.959341999708705
55 1254 -5.652489180268651
55 526 -5.247024072160486
55 245 -5.652489180268651
55 249 -5.652489180268651
55 2755 -5.652489180268651
55 2763 -5.652489180268651
55 499 -5.652489180268651
55 1492 -4.736198448394496
55 162 -3.947741088030225
55 2547 -5.652489180268651
55 2734 -5.652489180268651
55 2781 -5.652489180268651
